"Date-Location","MinTemp","MaxTemp","Rainfall","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Temp9am","Temp3pm","RainToday","RainTomorrow","RainTomorrow"
"2009-10-26-Townsville",18.8,29.5,0,7,39,3,7,15,30,52,52,1012.1,1009.3,26.8,28.3,0,1,0
"2009-10-27-Townsville",23.8,30.3,0,6,37,6,5,24,17,47,47,1015.6,1012.3,27,28.4,0,1,0
"2009-10-28-Townsville",23.1,30.7,0.6,7,43,9,7,24,31,58,59,1016.3,1013.5,28.5,28.4,0,1,0
"2009-10-29-Townsville",24.1,30.6,0,9,48,6,7,26,31,50,56,1016.6,1014.4,27.8,27.5,0,1,0
"2009-10-30-Townsville",21.6,30.2,0.2,6,48,9,7,28,33,53,45,1017.5,1015,27.5,28.7,0,1,0
"2009-10-31-Townsville",20.3,29.1,0,9,50,9,7,24,30,52,61,1018.3,1015.2,27.1,27.2,0,0,1
"2009-11-01-Townsville",18.2,30.7,2.8,7,48,9,7,22,35,46,56,1019.3,1016,27.4,27.8,1,1,0
"2009-11-02-Townsville",21.3,29.7,0,7,50,9,7,24,35,51,46,1019.8,1016.3,27.6,28,0,1,0
"2009-11-03-Townsville",17.8,29.4,0,7,48,6,7,19,33,48,49,1017.9,1014.9,27.1,27.7,0,1,0
"2009-11-04-Townsville",18.1,29.6,0,7,41,6,7,19,31,51,51,1017.2,1013.8,26.8,28,0,1,0
"2009-11-05-Townsville",19.2,29.8,0,5,43,7,7,19,30,60,57,1015.1,1011.9,27,27.7,0,1,0
"2009-11-06-Townsville",22.6,30.4,0.2,7,54,9,7,24,31,73,51,1015.7,1013.9,26,28.8,0,1,0
"2009-11-07-Townsville",22.1,30.3,0.4,6,56,8,9,17,28,57,88,1017.5,1016,28.1,23.3,0,0,1
"2009-11-08-Townsville",22.6,30.8,2.4,6,50,8,6,26,26,70,54,1018.8,1015.5,26.5,29.1,1,1,0
"2009-11-09-Townsville",21.9,30.7,0,7,48,8,7,20,39,55,55,1015.4,1011.4,27.6,28.1,0,0,1
"2009-11-10-Townsville",21.5,29.9,1.2,6,52,9,7,15,30,64,60,1013.9,1010.9,25.7,27.9,1,1,0
"2009-11-11-Townsville",22.2,30.9,0,7,63,8,6,28,30,53,55,1015.9,1013.6,27.2,28.4,0,0,1
"2009-11-12-Townsville",20.1,30.4,14.4,6,52,8,6,26,31,60,55,1017.2,1014.5,25.9,27.3,1,1,0
"2009-11-13-Townsville",21.7,30.2,0,5,41,9,7,20,31,40,53,1015.7,1012,27.2,27.7,0,1,0
"2009-11-14-Townsville",18.5,30.1,0,5,43,7,7,20,33,49,56,1013.1,1009.9,26.6,27.6,0,1,0
"2009-11-15-Townsville",20.6,30.1,0,5,39,6,7,24,28,49,57,1012.3,1009.8,28.2,28.2,0,1,0
"2009-11-16-Townsville",22.1,30.6,0,5,33,7,7,19,22,59,53,1012.4,1008.7,26.2,28.4,0,1,0
"2009-11-17-Townsville",20.4,31,0,4,33,5,4,15,19,61,44,1011.4,1008.3,27.3,29.4,0,1,0
"2009-11-18-Townsville",20.2,30.8,0,3,31,2,4,13,17,61,51,1011.4,1009.6,27.5,28.9,0,1,0
"2009-11-19-Townsville",22.2,30.3,0,4,35,5,7,19,22,62,56,1013.6,1010.4,27.5,28.9,0,1,0
"2009-11-20-Townsville",24.4,31.1,0,7,37,6,7,20,28,57,64,1014.1,1011,29.1,28.4,0,1,0
"2009-11-21-Townsville",25,31.2,0,7,41,7,7,28,31,66,61,1012.9,1009.8,28.6,29.4,0,1,0
"2009-11-22-Townsville",25.2,30.8,0,7,39,7,7,22,31,52,53,1013.8,1011.1,28.9,29.7,0,1,0
"2009-11-23-Townsville",24,31.5,0,5,35,7,3,22,24,57,50,1013.7,1010.6,29.1,29.9,0,0,1
"2009-11-24-Townsville",22.4,31.6,1.4,7,48,8,7,17,33,71,55,1014.4,1012.2,26,29.9,1,1,0
"2009-11-25-Townsville",24,31.6,0.6,6,50,6,7,30,35,61,56,1015,1012,28.8,30.1,0,1,0
"2009-11-26-Townsville",25.2,31.2,0,5,39,7,5,24,28,55,61,1015.2,1011.8,29,29.2,0,1,0
"2009-11-27-Townsville",23.9,31.3,0,5,37,6,7,11,28,62,58,1014.5,1011,28.1,29.4,0,1,0
"2009-11-28-Townsville",23.3,31.9,0,3,33,5,4,15,19,51,45,1012.4,1008.4,29.7,30.5,0,1,0
"2009-11-29-Townsville",23.9,31.6,0,3,41,3,3,19,26,61,56,1010.4,1006.2,29.2,29.8,0,1,0
"2009-11-30-Townsville",24.4,34.3,0.6,3,43,16,3,17,24,48,57,1009.6,1005.1,31.4,32.3,0,1,0
"2009-12-01-Townsville",22.7,34.5,0,7,39,15,7,6,28,38,40,1009.8,1005.6,31,33.1,0,1,0
"2009-12-02-Townsville",24.7,33.6,0,3,37,3,3,13,24,55,49,1011.2,1008.5,30.4,32.1,0,1,0
"2009-12-03-Townsville",25.8,32.3,0,7,48,7,7,26,33,58,59,1014.6,1012.2,30.4,30.1,0,1,0
"2009-12-04-Townsville",25.3,32.8,0,6,48,9,7,28,35,54,62,1015.8,1012.8,30.6,30.2,0,1,0
"2009-12-05-Townsville",23.5,32.3,0,7,50,6,7,22,39,56,60,1015.5,1011.5,28.5,30.2,0,1,0
"2009-12-06-Townsville",22.5,31.6,0,6,41,8,7,15,30,60,51,1014.4,1011.5,28.2,29.9,0,1,0
"2009-12-07-Townsville",24.5,32.4,0,7,46,6,7,24,31,55,57,1013.8,1011.5,29.6,30.2,0,1,0
"2009-12-08-Townsville",23.3,32.5,0,5,46,6,7,19,35,47,49,1013.1,1009,29.2,30.4,0,1,0
"2009-12-09-Townsville",23.9,32.8,0,7,37,5,7,17,26,56,58,1011.9,1009,28.8,29.9,0,1,0
"2009-12-10-Townsville",26.2,32.7,0,7,41,7,7,26,31,64,65,1012.1,1009,30,30.4,0,1,0
"2009-12-11-Townsville",25.8,32.8,0,7,39,7,7,20,30,67,62,1011.8,1009.3,29.7,31.5,0,1,0
"2009-12-12-Townsville",25.2,32.3,0,5,41,5,5,17,28,60,53,1012,1009.6,29.4,30.5,0,1,0
"2009-12-13-Townsville",24.7,32.2,0,5,43,6,7,19,31,52,47,1012.9,1010.3,29.5,30.2,0,1,0
"2009-12-14-Townsville",25,32.3,0.6,5,41,7,7,20,33,64,55,1013.7,1011.4,28.4,30.1,0,1,0
"2009-12-15-Townsville",24.8,32.4,0,9,52,9,7,24,31,58,54,1015.1,1012.4,30.1,30.7,0,1,0
"2009-12-16-Townsville",24.3,31.7,0,7,50,9,7,22,35,60,54,1016.1,1013.9,28.4,30.5,0,0,1
"2009-12-17-Townsville",23.8,31.9,4.6,7,46,9,7,24,33,57,50,1016.7,1013.2,28.4,30.2,1,1,0
"2009-12-18-Townsville",23.7,31.3,0,5,37,9,7,22,28,52,51,1015.6,1012.8,28.8,30.5,0,1,0
"2009-12-19-Townsville",24.6,32.4,0,5,33,7,5,17,20,61,57,1014.3,1011.7,29,29.9,0,1,0
"2009-12-20-Townsville",24.8,33,0,4,37,5,4,13,19,55,42,1013.9,1010.2,30.4,31.6,0,1,0
"2009-12-21-Townsville",26,33.1,0,7,39,3,7,19,28,56,54,1012.4,1010.3,29.5,31.9,0,1,0
"2009-12-22-Townsville",26.2,33,0,7,41,5,7,15,28,56,57,1012.9,1009.2,30.5,31.7,0,1,0
"2009-12-23-Townsville",26.9,34,0,7,39,4,7,13,30,50,54,1012.5,1009.2,30.6,31.7,0,1,0
"2009-12-24-Townsville",26.7,33.9,0,7,37,1,7,13,22,57,50,1012.3,1008.3,30.9,32.1,0,1,0
"2009-12-25-Townsville",27,32.7,0,7,35,7,5,24,22,62,60,1009.5,1006.5,30.2,30.3,0,0,1
"2009-12-27-Townsville",24.8,31.8,2.8,4,35,7,4,13,11,65,66,1010,1007.2,29.1,29.1,1,1,0
"2009-12-29-Townsville",25.5,32.3,0.8,7,35,5,7,11,28,70,63,1010.7,1008.3,29.8,31.1,0,0,1
"2009-12-30-Townsville",24.4,30.8,9.4,7,48,3,7,24,30,87,73,1012.2,1008.9,25.6,30.2,1,0,1
"2009-12-31-Townsville",23.6,28.4,206.8,7,48,6,9,9,19,96,85,1012.1,1008.6,23.8,27.1,1,0,1
"2010-01-01-Townsville",23.7,30,3.6,7,41,5,7,19,22,73,73,1011.8,1008.2,28.3,29.2,1,0,1
"2010-01-02-Townsville",24.4,29.9,15,5,35,5,5,17,17,96,75,1011.8,1008.2,24.6,29.2,1,0,1
"2010-01-03-Townsville",24.4,30.1,29,7,31,8,5,13,20,79,65,1010.9,1007.9,28,29.1,1,1,0
"2010-01-04-Townsville",25,30.8,0.6,5,35,5,7,9,26,74,60,1010.2,1008.7,28.7,30.1,0,0,1
"2010-01-05-Townsville",24.7,30.8,3.8,7,39,9,5,13,24,90,69,1012,1009.3,26,30.1,1,0,1
"2010-01-06-Townsville",25.1,31.3,1.2,7,35,6,7,17,28,69,66,1010.9,1008.7,29.7,30.2,1,0,1
"2010-01-08-Townsville",23.3,30.4,32,8,46,13,7,7,17,77,72,1010.2,1007.3,27.2,29,1,0,1
"2010-01-09-Townsville",24.3,29.1,6.8,9,54,9,8,31,31,75,71,1011.5,1009.9,27,27.7,1,0,1
"2010-01-10-Townsville",23.8,31.2,3.8,9,56,8,6,22,30,63,63,1011.9,1009.2,28.6,30.3,1,1,0
"2010-01-11-Townsville",22.2,31,0.6,7,48,9,6,26,35,56,57,1011,1008.8,28.3,30.1,0,1,0
"2010-01-12-Townsville",23.2,31.4,0,8,46,9,6,19,31,65,59,1010.9,1008.2,28.1,30.4,0,1,0
"2010-01-13-Townsville",23.8,31.2,0.2,7,43,8,7,15,28,68,65,1011.9,1009.4,28.1,29.5,0,1,0
"2010-01-14-Townsville",23.9,30.9,0,5,33,9,7,13,24,67,63,1011.3,1008.4,28.8,30,0,1,0
"2010-01-15-Townsville",24.8,32.7,0,7,41,8,7,17,28,64,61,1010.3,1007,29,31.7,0,1,0
"2010-01-16-Townsville",25.3,32.8,0,5,37,16,7,13,30,63,69,1008.9,1005.7,29.7,31.1,0,1,0
"2010-01-17-Townsville",24.6,32.6,1,7,35,12,7,7,28,74,61,1008.3,1004.6,28.6,31.2,0,1,0
"2010-01-18-Townsville",26.4,33.2,0,3,33,2,3,4,20,68,70,1006.4,1003.2,30.3,31.3,0,1,0
"2010-01-19-Townsville",27,33.8,0,1,30,5,5,15,13,72,65,1006.7,1004.2,30.7,32.2,0,1,0
"2010-01-20-Townsville",27.8,33,0,7,37,9,5,19,26,68,65,1009.1,1006.2,30.6,31.5,0,1,0
"2010-01-21-Townsville",26.4,34,0,7,43,9,7,24,30,59,60,1009.8,1006,30.5,32,0,1,0
"2010-01-22-Townsville",25.6,31.5,0,6,46,10,6,15,31,63,64,1009.6,1007.3,28.2,30.1,0,1,0
"2010-01-23-Townsville",26.2,33.3,0.2,8,44,8,7,22,17,63,70,1008.7,1004.9,29.4,30,0,0,1
"2010-01-24-Townsville",24.8,32,1.6,9,74,8,9,20,43,81,67,1005.1,1001.9,27,30.8,1,0,1
"2010-01-25-Townsville",24.8,29.3,68.6,7,59,6,5,35,33,97,81,1005.5,1004.7,26.3,28.7,1,0,1
"2010-01-26-Townsville",24.8,28.9,45.8,4,48,9,4,19,13,91,95,1007.8,1005.7,26.5,25.6,1,0,1
"2010-01-27-Townsville",24.4,28.6,40.8,6,46,9,12,9,15,85,98,1008.2,1005.8,28,25.1,1,0,1
"2010-01-28-Townsville",24.4,25.9,81.2,9,35,8,9,20,17,93,91,1008.3,1006.5,25,24.9,1,0,1
"2010-01-29-Townsville",24,26.8,50.6,9,44,4,8,2,13,96,98,1007.4,1005.6,24.9,25,1,0,1
"2010-01-30-Townsville",23.1,29.1,78.4,4,81,6,5,35,39,84,93,1004.1,999.8,26.6,26.5,1,0,1
"2010-01-31-Townsville",24.4,31.7,77.8,3,65,1,3,24,24,82,69,1000,996.6,28.5,30.7,1,1,0
"2010-02-01-Townsville",24.5,31.7,0.2,1,37,1,1,19,15,66,57,1000.3,997.1,27.7,31.1,0,1,0
"2010-02-02-Townsville",25,33.2,0,1,28,1,3,19,15,60,51,1001.2,998.6,29.3,32.4,0,1,0
"2010-02-04-Townsville",26.5,33.3,0,5,26,7,4,7,13,77,69,1007.4,1004.9,30.4,32.8,0,0,1
"2010-02-06-Townsville",26.7,32.7,1.8,14,37,7,5,9,19,71,71,1010.1,1006.7,29.4,31.3,1,0,1
"2010-02-07-Townsville",24.4,31.6,2.8,9,44,8,5,11,22,78,69,1011.8,1009.1,28.2,30.5,1,1,0
"2010-02-08-Townsville",26.1,32,0.6,7,33,5,7,11,19,68,64,1012.2,1009.9,29.9,31.6,0,1,0
"2010-02-09-Townsville",25.6,31.2,0,7,37,8,7,15,13,75,69,1013,1010.9,28.4,29.9,0,0,1
"2010-02-10-Townsville",23.9,31.9,9.4,7,39,6,6,15,26,71,69,1013.8,1010.6,29.1,29.4,1,0,1
"2010-02-11-Townsville",25.3,31.2,1.6,8,48,9,6,13,28,73,71,1012.8,1009.8,28.9,29.3,1,0,1
"2010-02-12-Townsville",23,29.7,29.8,9,37,7,8,9,24,92,68,1012.6,1009.2,24,27.8,1,1,0
"2010-02-13-Townsville",24,30.5,0,6,43,9,8,15,26,72,69,1010.5,1007.8,28.9,29.3,0,0,1
"2010-02-14-Townsville",24.5,31.3,6.4,7,31,11,5,4,19,84,74,1009.4,1005.9,27.3,30.1,1,0,1
"2010-02-16-Townsville",26,30.5,2.2,3,28,5,3,4,9,85,82,1010,1007,28.6,29,1,0,1
"2010-02-17-Townsville",24.9,30.4,18.2,4,28,8,3,9,13,90,76,1008.7,1006.6,26.5,29.6,1,0,1
"2010-02-18-Townsville",24.4,27.5,37.4,2,39,16,7,11,11,96,88,1010.8,1008.6,25.4,26.8,1,0,1
"2010-02-19-Townsville",22.7,28.6,92.6,9,41,8,6,13,22,89,77,1012.5,1009.8,23.8,27.9,1,0,1
"2010-02-20-Townsville",23.6,31,3,7,41,8,7,15,26,75,68,1012.4,1009.9,28.2,30.3,1,1,0
"2010-02-21-Townsville",25,31.3,0,9,41,9,7,17,28,74,66,1013.5,1010.9,28.7,30.2,0,1,0
"2010-02-22-Townsville",25.2,31.4,0.2,7,41,9,7,15,30,74,67,1014.4,1011.7,29.1,30.2,0,1,0
"2010-02-23-Townsville",25.3,31.4,0.4,7,35,15,7,9,26,83,68,1014,1011.1,27.6,30.2,0,1,0
"2010-02-24-Townsville",24.8,31.6,0.4,5,31,7,5,9,20,69,67,1013.3,1010.4,29.4,30.3,0,0,1
"2010-02-25-Townsville",25.2,31.7,4.8,9,54,9,5,17,24,75,68,1013,1010.4,29.5,30.9,1,0,1
"2010-02-26-Townsville",23.7,31.2,40.6,6,54,8,9,33,30,81,76,1013.1,1009.8,26.6,29.2,1,0,1
"2010-02-27-Townsville",23.7,28.8,48.6,5,39,10,6,17,17,90,80,1012.4,1010.3,25.8,28.6,1,0,1
"2010-02-28-Townsville",23.2,30.1,88.6,7,28,8,4,13,17,91,82,1012,1009.7,26,27.5,1,0,1
"2010-03-01-Townsville",25,30.4,4,3,33,4,3,9,17,85,77,1009.8,1005.4,27.7,29.8,1,0,1
"2010-03-02-Townsville",26.4,31.7,5.6,1,33,2,3,11,22,83,69,1004.7,1001.4,29.2,30.9,1,1,0
"2010-03-03-Townsville",25.8,32.6,0,5,26,14,3,6,15,69,62,1005.7,1002.7,29.9,31.9,0,0,1
"2010-03-04-Townsville",25.4,32.3,11.4,12,26,15,3,7,13,72,59,1006.8,1004.4,30.2,31.9,1,1,0
"2010-03-05-Townsville",26,34.5,0,13,33,16,14,17,20,60,35,1009.7,1005.9,29.4,34.1,0,1,0
"2010-03-06-Townsville",24.1,34.6,0,11,35,16,11,13,15,55,38,1010.3,1006.6,29.8,33.7,0,1,0
"2010-03-08-Townsville",24.4,33.4,0,4,24,16,5,2,17,68,61,1011.8,1009,30.4,32,0,1,0
"2010-03-09-Townsville",25.5,31.8,0,9,43,11,6,9,24,67,78,1013.3,1010.5,29,27.9,0,0,1
"2010-03-10-Townsville",23.8,29.8,9.6,9,35,16,6,9,17,93,74,1015,1012.6,25.1,28.8,1,1,0
"2010-03-11-Townsville",24.7,31.7,0.2,10,59,10,7,20,30,67,59,1016.7,1014.3,28.3,30.9,0,0,1
"2010-03-12-Townsville",22.7,31.1,8.4,10,61,10,9,22,22,62,52,1018.7,1015.9,27.6,30.8,1,0,1
"2010-03-13-Townsville",22.6,28.2,2,8,48,10,10,22,15,70,70,1017.8,1015.1,26.2,27.9,1,1,0
"2010-03-14-Townsville",22,30.6,0.8,10,50,11,8,22,17,61,51,1016.7,1012.5,26.1,29.4,0,1,0
"2010-03-15-Townsville",22.7,30.6,0.8,8,48,10,8,28,30,64,54,1016,1012.2,26.2,29.6,0,1,0
"2010-03-16-Townsville",21.5,30.5,0.8,10,39,10,10,6,26,58,63,1014.4,1011.7,27.5,27.5,0,1,0
"2010-03-17-Townsville",22.1,30.6,0,9,56,11,9,20,35,62,61,1015.3,1013.2,26.2,28,0,1,0
"2010-03-18-Townsville",21.9,29.9,0,8,43,10,8,22,24,80,56,1016.4,1012.6,22.8,29.2,0,1,0
"2010-03-19-Townsville",22.4,31.9,0,9,43,16,8,30,31,68,52,1014.3,1011,24.3,29.8,0,1,0
"2010-03-20-Townsville",22.8,29.9,0,16,41,16,16,24,26,65,55,1012.5,1008.3,25.4,28.5,0,1,0
"2010-03-21-Townsville",23.7,30.1,0.8,13,52,2,3,26,30,85,71,1007.1,1006.5,24.2,28.3,0,0,1
"2010-03-22-Townsville",24.2,29.8,2.6,9,46,5,9,13,22,87,89,1011.8,1009.8,28.2,27.2,1,0,1
"2010-03-23-Townsville",20.6,30.1,165.2,9,41,16,7,9,28,83,69,1014.2,1011.4,25.3,28.9,1,0,1
"2010-03-24-Townsville",22.2,30.1,1.2,9,50,8,6,17,22,67,77,1014.8,1012,27.2,27,1,0,1
"2010-03-25-Townsville",22.4,30,2.4,9,52,10,6,15,31,71,67,1014.6,1012.7,26.7,28.6,1,1,0
"2010-03-26-Townsville",24,29.9,0,8,46,9,9,26,30,66,59,1015.4,1013.3,27.8,28.8,0,1,0
"2010-03-27-Townsville",24,29.6,0,6,48,8,9,19,28,73,67,1016,1012.5,26.2,27.8,0,1,0
"2010-03-28-Townsville",22.5,29.1,0,9,39,8,6,11,24,71,67,1014.3,1010.7,26.3,28.3,0,1,0
"2010-03-29-Townsville",24.6,30,0,7,46,9,7,22,30,78,69,1014.6,1012.2,27.1,29.1,0,1,0
"2010-03-30-Townsville",23.6,30,0.2,9,35,9,7,20,26,75,64,1015,1012.2,27.5,29,0,0,1
"2010-03-31-Townsville",23,27.6,2.6,9,39,9,6,15,22,84,76,1014.1,1010.8,25.5,27.1,1,0,1
"2010-04-01-Townsville",22.9,27.7,13.6,8,28,8,10,13,13,79,74,1013.8,1011.2,25.5,26.6,1,1,0
"2010-04-02-Townsville",22.3,29.5,0.2,9,37,9,6,11,28,65,66,1013.1,1010.4,25.9,28.9,0,1,0
"2010-04-03-Townsville",24.7,29.1,0,6,41,9,9,20,24,74,73,1013,1010.1,28.1,28.2,0,0,1
"2010-04-04-Townsville",23.3,29.4,1.2,6,43,8,6,20,28,78,61,1013,1010,25.8,28.9,1,1,0
"2010-04-05-Townsville",23,29.6,0,9,46,9,6,22,28,75,69,1013.3,1010.6,26.2,28.1,0,0,1
"2010-04-06-Townsville",23.7,26.9,2.4,9,43,8,7,17,31,82,78,1015.9,1012.8,26,24.7,1,0,1
"2010-04-07-Townsville",21.5,29.3,2.2,5,35,9,7,15,22,73,63,1017.5,1014.5,26.7,28.8,1,1,0
"2010-04-08-Townsville",22.1,29.7,0,7,33,8,7,15,24,68,65,1018,1014.2,26.8,28.7,0,1,0
"2010-04-09-Townsville",21.9,29.6,0,5,26,8,7,9,19,74,63,1014.8,1010.3,27.5,28.8,0,1,0
"2010-04-10-Townsville",20.4,29.8,0,5,26,1,5,2,11,80,65,1013.2,1009.8,26,28.9,0,1,0
"2010-04-11-Townsville",21.2,29.4,0,7,22,2,3,7,11,77,65,1013,1010.3,26.4,29,0,1,0
"2010-04-12-Townsville",22.4,30.3,0,1,22,15,1,7,15,78,61,1014,1010.1,26.8,29.3,0,1,0
"2010-04-13-Townsville",23.3,31.3,0,11,30,13,7,9,17,73,78,1014.4,1011.3,27.6,27.8,0,0,1
"2010-04-14-Townsville",21.2,29.1,6.4,7,33,8,5,15,26,60,63,1016.1,1013.3,25.4,28.2,1,1,0
"2010-04-15-Townsville",20.8,30,0,7,41,8,7,15,24,66,62,1015.8,1012.7,26.4,28.9,0,1,0
"2010-04-16-Townsville",21.6,30.2,0,6,46,8,6,15,28,63,55,1016.4,1013.4,26.5,29.2,0,1,0
"2010-04-17-Townsville",21.2,29.9,0,6,44,10,6,17,28,67,62,1016.7,1013.5,25.9,29.1,0,1,0
"2010-04-18-Townsville",22.2,29.2,0,9,50,10,9,17,30,64,60,1016.1,1012.6,27.2,29,0,1,0
"2010-04-19-Townsville",22.4,26,0.4,8,31,10,10,13,20,86,67,1014.9,1013.2,22.8,25.6,0,1,0
"2010-04-20-Townsville",21.2,30.6,0.2,9,33,16,5,17,20,65,67,1014.2,1010.7,25.9,27.7,0,1,0
"2010-04-21-Townsville",21.7,28.6,0,6,31,10,16,17,9,67,69,1013.7,1011.2,26.3,27.3,0,1,0
"2010-04-22-Townsville",21.8,29.8,0,11,33,10,8,20,13,67,62,1014.8,1011.6,26.4,28.6,0,1,0
"2010-04-23-Townsville",23.8,29.9,0,6,41,8,8,15,24,69,61,1015.4,1011.5,26.4,29,0,1,0
"2010-04-24-Townsville",24.5,27.4,0.2,9,37,10,8,19,17,88,85,1015.1,1012.4,24.6,25.7,0,0,1
"2010-04-25-Townsville",22.9,30.2,8.4,6,30,11,5,11,17,73,75,1016.2,1013.1,27.1,28.5,1,1,0
"2010-04-26-Townsville",23.1,30.8,0,7,39,8,7,9,28,73,61,1017.2,1014.7,27.5,29.8,0,1,0
"2010-04-27-Townsville",22.1,30.3,0,9,37,9,7,19,22,70,68,1018.2,1015.8,27,28.7,0,1,0
"2010-04-28-Townsville",23.4,26.7,0,9,31,9,9,17,17,77,70,1018.8,1017.6,25.4,26,0,1,0
"2010-04-29-Townsville",21.9,29.9,0.2,7,35,9,7,11,24,59,49,1019.6,1016.4,25.6,28.7,0,1,0
"2010-04-30-Townsville",20.6,30.6,0,6,41,10,6,22,26,64,59,1019,1016.3,26.4,28.5,0,1,0
"2010-05-01-Townsville",20.8,29.7,0,9,41,8,7,17,28,62,51,1019.9,1017.7,26.6,28.5,0,1,0
"2010-05-02-Townsville",19.6,30.3,0,7,52,8,6,19,35,60,52,1019.7,1016.5,26.4,28.6,0,1,0
"2010-05-03-Townsville",21.6,29.9,0,8,48,8,6,17,30,61,58,1018.4,1015.2,26.4,28.2,0,1,0
"2010-05-04-Townsville",22.9,29.9,0,6,41,8,7,17,26,66,65,1016.8,1013.8,26.6,27.3,0,1,0
"2010-05-05-Townsville",21.3,29.7,0,7,31,11,7,4,24,74,59,1015.7,1013.5,25.5,27.7,0,1,0
"2010-05-06-Townsville",17.9,31.8,0,9,44,2,7,4,24,63,49,1015.8,1012.8,26.1,29.1,0,1,0
"2010-05-07-Townsville",18,30,0,8,41,8,7,22,26,54,32,1016.2,1013,25.2,28.5,0,1,0
"2010-05-08-Townsville",16.2,29.3,0,6,46,14,7,9,31,51,52,1015.9,1012.5,24.1,27.7,0,1,0
"2010-05-09-Townsville",16,27.3,0,8,41,16,8,9,22,47,65,1015.3,1011.9,24.2,24.2,0,1,0
"2010-05-10-Townsville",18.2,29.4,0.2,7,41,8,6,17,22,60,55,1015,1011.8,24.8,27.1,0,1,0
"2010-05-11-Townsville",18.5,29.3,0,7,33,8,5,11,20,63,63,1014.6,1012.1,25.2,27.5,0,1,0
"2010-05-12-Townsville",20.1,28.3,0,7,33,16,8,9,11,65,64,1015.3,1013.2,24.5,25.7,0,1,0
"2010-05-13-Townsville",18.9,29.1,0,7,41,3,7,2,30,61,45,1017.3,1013.9,23.9,28,0,1,0
"2010-05-14-Townsville",18,28,0,5,37,8,5,19,28,56,46,1016.8,1013.2,23.9,26.4,0,1,0
"2010-05-15-Townsville",17.3,27.9,0,5,30,8,5,9,22,54,46,1015.3,1011.8,24,25.9,0,1,0
"2010-05-16-Townsville",17.7,27.8,0,6,35,8,7,9,15,59,65,1015.1,1012.6,24.3,25.9,0,1,0
"2010-05-17-Townsville",20.6,24,0,16,26,14,10,15,4,66,64,1015.8,1013.2,20.8,23.2,0,1,0
"2010-05-18-Townsville",18.8,27.3,0,7,39,9,7,13,30,69,53,1015.9,1013,22.1,25,0,1,0
"2010-05-19-Townsville",14.5,27.1,0,7,37,8,5,11,26,51,37,1018.1,1015.3,22.4,25.1,0,1,0
"2010-05-20-Townsville",13.6,26.9,0,9,28,8,7,7,17,50,53,1018.4,1014.5,22.3,24.3,0,1,0
"2010-05-21-Townsville",18.4,26.2,0,5,19,14,7,4,13,63,60,1016.3,1013.1,23.9,24.8,0,1,0
"2010-05-22-Townsville",16.1,28.2,0,7,33,16,7,9,26,56,59,1015.5,1011.6,24.1,26.3,0,1,0
"2010-05-23-Townsville",20.4,28.1,0,9,35,8,7,13,22,67,59,1016,1013.1,24.2,26.4,0,1,0
"2010-05-24-Townsville",18.2,28.5,0,7,33,8,7,13,26,77,60,1016.3,1013,23.1,26.4,0,1,0
"2010-05-25-Townsville",20.4,28.9,0,4,30,7,3,11,17,70,65,1014.4,1009.5,25.5,27.2,0,1,0
"2010-05-26-Townsville",23.7,28.3,0,16,44,12,14,7,13,78,44,1012.5,1009.7,25.6,27.8,0,1,0
"2010-05-27-Townsville",17.3,27.4,0,16,33,16,7,17,11,43,39,1016.1,1012.2,23,26.8,0,1,0
"2010-05-28-Townsville",13.8,26.9,0,6,31,8,7,11,22,65,52,1017,1013.9,22.3,25.6,0,1,0
"2010-05-29-Townsville",21.4,28.8,0,3,30,8,5,6,13,67,68,1016.3,1012.2,25.2,26.5,0,1,0
"2010-05-30-Townsville",17,28,0,16,44,16,16,35,9,41,32,1017.2,1012.7,21.5,27.8,0,1,0
"2010-05-31-Townsville",14.4,26.6,0,16,35,16,14,26,13,34,30,1017.8,1013.4,19.7,25.3,0,1,0
"2010-06-02-Townsville",12.2,26.9,0,7,31,10,5,7,22,57,56,1016.6,1013,21.6,24.7,0,0,1
"2010-06-03-Townsville",20.6,27.1,3.8,12,43,11,7,9,26,86,71,1015.1,1012.4,22.4,25.4,1,0,1
"2010-06-04-Townsville",19.8,26,18,5,28,8,5,7,22,78,66,1015.6,1012.9,22,24.9,1,1,0
"2010-06-05-Townsville",17.3,26.4,0,14,33,14,16,26,15,36,29,1016.4,1012.7,21,25.5,0,1,0
"2010-06-06-Townsville",13.1,26.5,0,14,35,14,10,20,17,45,30,1017.4,1014.5,20.7,25.8,0,1,0
"2010-06-07-Townsville",12.4,25.3,0,5,31,15,7,6,24,63,48,1019.1,1016.9,20.5,23.9,0,1,0
"2010-06-08-Townsville",12.7,24.8,0,5,28,11,7,9,17,51,40,1019.5,1016.5,19.9,23.8,0,1,0
"2010-06-09-Townsville",13.3,26.8,0,7,24,16,5,11,19,66,55,1018.4,1014.9,21.9,25.7,0,1,0
"2010-06-10-Townsville",14.7,27.6,0,7,31,16,7,15,15,69,37,1019.1,1016.3,22.1,27.1,0,1,0
"2010-06-11-Townsville",15.5,25.9,0,9,33,16,6,4,15,70,63,1018.9,1016.9,21.8,23.5,0,1,0
