"Date-Location","MinTemp","MaxTemp","Rainfall","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Temp9am","Temp3pm","RainToday","RainTomorrow","RainTomorrow"
"2013-04-20-Hobart",5.9,13.1,2,8,22,3,8,9,11,85,67,1029.1,1024.9,8.6,11.8,1,1,0
"2013-04-21-Hobart",6.6,15.6,0,5,28,1,5,13,17,76,57,1016.8,1011.2,10.3,14.6,0,1,0
"2013-04-22-Hobart",8.5,19.2,0,1,37,1,8,17,13,77,62,1006.2,1002.9,10,16.1,0,1,0
"2013-04-23-Hobart",10,15.6,0.6,14,54,15,14,13,13,46,43,1005.7,1006.9,13.5,14.6,0,1,0
"2013-04-24-Hobart",8.8,15.3,0.2,14,54,3,14,19,28,59,59,1010.1,1012.6,12.8,12.9,0,1,0
"2013-04-25-Hobart",7.1,18.4,0,12,96,3,2,22,24,56,52,1008.9,1001.7,10.7,17.8,0,1,0
"2013-04-26-Hobart",10.6,19.1,0.4,2,67,1,1,26,31,54,57,1005.7,1006.7,16.3,17.1,0,1,0
"2013-04-27-Hobart",14.7,25,0,1,96,2,2,33,43,35,28,1005.5,996.8,19,24.1,0,0,1
"2013-04-28-Hobart",10.7,16,2.2,2,65,2,2,24,31,50,36,1004.1,1006.3,12.2,14.9,1,1,0
"2013-04-29-Hobart",8.4,16.5,0,1,46,2,14,20,19,55,48,1018.9,1020.1,11,14.1,0,1,0
"2013-04-30-Hobart",7.6,17.7,0,1,46,2,2,13,26,58,32,1023.1,1019.3,10.8,16.6,0,1,0
"2013-05-01-Hobart",9,14.5,0.2,16,50,3,14,2,30,77,80,1016.2,1017.6,10,7.7,0,0,1
"2013-05-02-Hobart",3.9,14.7,2.8,2,43,1,1,19,17,64,47,1025.6,1023.6,8.8,14.1,1,1,0
"2013-05-03-Hobart",7.7,21.5,0.2,2,102,1,2,35,56,38,46,1008.4,1000,14.7,19.7,0,0,1
"2013-05-04-Hobart",6.3,11.8,6.2,14,63,14,13,37,19,66,50,1016.7,1020.5,7.4,9.9,1,1,0
"2013-05-05-Hobart",4.9,14,0,14,31,1,3,11,11,67,54,1026.2,1024.5,9.2,12.9,0,1,0
"2013-05-06-Hobart",4.4,14.8,0,1,26,1,9,15,9,75,54,1028.8,1026.7,8.1,13.3,0,1,0
"2013-05-07-Hobart",3.9,16.1,0,1,31,1,6,19,11,76,50,1029.3,1027.1,6.5,13.9,0,1,0
"2013-05-08-Hobart",6.4,20.5,0,1,52,3,1,13,15,75,45,1027.3,1022.5,9.9,20.4,0,1,0
"2013-05-10-Hobart",10.1,21.4,0,1,31,1,1,17,11,77,50,1029.1,1026.6,13.6,20.4,0,1,0
"2013-05-11-Hobart",11.3,22.4,0.2,3,39,1,3,26,13,73,46,1025.3,1021.2,13.6,22.2,0,0,1
"2013-05-13-Hobart",11.7,19.8,2.4,1,37,2,3,7,13,88,49,1009.2,1005.4,13,19.4,1,1,0
"2013-05-14-Hobart",6.8,15.3,0,1,37,1,3,28,13,72,50,1005.8,1005.6,8.8,13.9,0,1,0
"2013-05-15-Hobart",6.8,16,0,5,35,14,7,2,19,70,53,1007.3,1003.8,10.8,13.8,0,0,1
"2013-05-16-Hobart",8.9,14.8,3.4,16,43,16,11,22,22,86,63,1002.5,1003.1,11.4,13.3,1,1,0
"2013-05-17-Hobart",9.7,13.1,0.8,14,43,14,10,22,13,72,87,1009.1,1009.7,12.2,12.2,0,0,1
"2013-05-18-Hobart",5.8,12,4.8,14,39,3,10,11,15,67,80,1012.7,1010.7,8.9,8.7,1,1,0
"2013-05-19-Hobart",7,12.9,0.8,14,44,4,13,9,15,63,47,1014.6,1013.9,9.3,11.4,0,1,0
"2013-05-20-Hobart",1.6,13,0,1,31,2,1,13,9,82,55,1015.2,1011.8,3.9,11.6,0,1,0
"2013-05-22-Hobart",6.3,13.2,0,10,26,1,11,11,15,81,70,1017.1,1016.2,8.3,12.8,0,0,1
"2013-05-23-Hobart",4.4,14.6,1.2,2,31,2,1,20,19,85,44,1023.7,1021.9,7.1,14.3,1,1,0
"2013-05-24-Hobart",5.7,17.3,0,12,59,3,1,11,30,63,46,1017.5,1015.7,10.9,16.5,0,1,0
"2013-05-25-Hobart",10.9,18.3,0,15,81,2,12,13,20,48,38,1010.7,1008.9,15,17,0,1,0
"2013-05-26-Hobart",12.7,15.4,0,15,72,3,14,15,22,59,48,1016.3,1018,13.4,14.6,0,1,0
"2013-05-27-Hobart",5.6,12.4,0,1,26,1,1,19,11,64,43,1032.1,1030.4,6.9,12.1,0,1,0
"2013-05-28-Hobart",3.1,13.8,0,1,30,1,6,20,4,75,56,1030.4,1027,5,12.2,0,1,0
"2013-05-29-Hobart",4.5,14,0,3,30,3,4,6,7,81,62,1024.3,1019.8,6.6,12.7,0,1,0
"2013-05-30-Hobart",6.6,19.7,0,2,33,1,2,11,13,61,40,1019.1,1017.3,13.2,19.5,0,1,0
"2013-05-31-Hobart",10.3,18.4,0,1,41,1,2,22,13,75,53,1019.8,1015,10.5,17.4,0,1,0
"2013-06-01-Hobart",10.5,16.6,0.2,16,43,11,16,15,26,89,58,1009.4,1008,12,12.5,0,1,0
"2013-06-02-Hobart",8.7,13.8,0.2,14,46,15,14,6,9,63,45,1014.1,1014.8,10,13,0,1,0
"2013-06-03-Hobart",6.1,16.1,0,2,56,1,2,33,7,62,60,1014.6,1015.8,12.6,16,0,1,0
"2013-06-04-Hobart",10,18.6,0,2,54,2,2,15,22,60,45,1020,1018.5,14.4,17.4,0,1,0
"2013-06-05-Hobart",4.3,13.9,0,3,35,1,3,15,9,78,62,1019.3,1015,7.6,12,0,1,0
"2013-06-06-Hobart",7.5,18.8,0,3,61,1,3,31,30,49,44,1008.4,1003.7,13.9,17.3,0,1,0
"2013-06-07-Hobart",8.7,12.9,0.6,15,50,14,15,7,22,54,38,1011.3,1015.2,9.7,10.7,0,1,0
"2013-06-08-Hobart",7.3,15.9,0,2,59,2,1,39,28,58,47,1021.8,1019.9,10.2,14.8,0,1,0
"2013-06-09-Hobart",10.2,16.2,0,1,37,1,12,13,15,65,60,1019.8,1017.5,13,15.7,0,1,0
"2013-06-10-Hobart",10.2,16.2,0,2,56,1,2,20,22,50,41,1013.2,1010.9,13.1,15.6,0,1,0
"2013-06-11-Hobart",7.3,16.4,0.2,3,31,1,16,17,11,80,55,1012.3,1012.3,9.2,15,0,1,0
"2013-06-12-Hobart",7.3,13.4,0,10,35,1,10,9,22,89,87,1018.9,1018.3,8.9,11.4,0,0,1
"2013-06-13-Hobart",8.8,10.9,2,11,43,11,10,15,28,79,80,1019,1016.5,10,9.6,1,1,0
"2013-06-14-Hobart",7.1,10.4,0.2,16,44,16,16,24,26,67,74,1018,1017.9,8.4,10.1,0,0,1
"2013-06-15-Hobart",8.2,10.1,20.2,10,56,11,16,30,26,88,84,1023.3,1024.4,8.9,9.1,1,0,1
"2013-06-16-Hobart",7.8,10.9,11.8,10,57,10,10,26,31,77,74,1024.8,1022.3,9.3,9.8,1,0,1
"2013-06-17-Hobart",8,10.6,5.4,10,44,11,11,22,26,87,78,1019,1017.7,9.9,10.3,1,0,1
"2013-06-18-Hobart",7.4,10.9,8,14,39,16,16,15,20,75,84,1021.5,1021.8,8.7,8.7,1,0,1
"2013-06-19-Hobart",6.7,10,1.8,14,35,14,11,17,9,60,83,1028.2,1028.2,9.6,9.6,1,1,0
"2013-06-20-Hobart",6.8,10.1,0.4,2,22,1,2,9,11,77,56,1027.8,1024.9,7.4,9.4,0,1,0
"2013-06-21-Hobart",0.4,9.1,0,1,35,1,1,20,13,94,57,1024.7,1023.4,1.1,8.7,0,1,0
"2013-06-22-Hobart",0.2,9.7,0,2,31,1,1,19,17,88,61,1029.5,1029.5,1.6,9.5,0,1,0
"2013-06-23-Hobart",1.5,11.1,0,1,28,1,1,17,11,82,52,1035.7,1034.1,3.2,10.9,0,1,0
"2013-06-24-Hobart",1.5,9.8,0,3,30,1,1,17,9,86,66,1035.6,1033.6,2.9,9.4,0,1,0
"2013-06-25-Hobart",0.9,7.9,0,1,30,1,3,20,9,92,74,1033.5,1031.3,2.2,7.7,0,1,0
"2013-06-27-Hobart",3.8,13.5,0,1,28,1,1,15,15,93,69,1022.2,1017.9,4.2,12.1,0,1,0
"2013-06-28-Hobart",4.2,14.5,0,2,30,1,8,13,7,77,61,1021.8,1021.4,7.9,12.4,0,1,0
"2013-06-29-Hobart",4.6,14.1,0,2,44,1,1,19,20,85,48,1023.6,1020.8,6.2,14,0,1,0
"2013-06-30-Hobart",6,15.8,0,12,50,1,2,22,26,65,49,1017.1,1013,13,15.1,0,1,0
"2013-07-01-Hobart",11.7,18.3,0,15,98,12,15,31,41,48,40,1004.3,1006,15.7,16.6,0,0,1
"2013-07-02-Hobart",8.2,15.3,2.2,12,70,2,13,30,15,78,83,1006,1008.3,12.9,10.4,1,0,1
"2013-07-03-Hobart",4,15.2,3.4,1,72,1,2,7,39,81,41,1013.2,1006.1,6.6,14.8,1,0,1
"2013-07-04-Hobart",6.5,11.6,2.2,1,91,1,1,19,28,77,60,998.5,995.3,9.5,11,1,0,1
"2013-07-05-Hobart",5.7,10.9,8,12,80,2,2,24,24,65,86,989.2,990.7,7,6,1,0,1
"2013-07-06-Hobart",4.4,7.9,25,13,72,12,12,26,24,49,66,999.9,1006,7.8,6.2,1,0,1
"2013-07-07-Hobart",1.8,10.8,4.2,1,44,1,1,24,20,80,51,1019.9,1019.2,3.4,10.7,1,1,0
"2013-07-08-Hobart",3.4,11.8,0,2,46,3,14,9,20,69,49,1027.6,1029.3,6.9,10.7,0,1,0
"2013-07-09-Hobart",1.2,10.6,0,1,33,2,1,20,19,80,47,1035.7,1033.4,3.9,10.5,0,1,0
"2013-07-10-Hobart",1.5,12.1,0,1,44,1,1,31,11,81,47,1031.3,1029,2.5,11.8,0,1,0
"2013-07-11-Hobart",2.5,13.5,0.2,3,37,1,1,11,11,63,46,1031.5,1029.7,7.7,13.2,0,1,0
"2013-07-12-Hobart",4,15.1,1,3,52,5,1,6,20,69,47,1026.2,1023.2,5.7,15,0,1,0
"2013-07-13-Hobart",5.6,12.2,0,12,24,9,8,4,11,85,74,1028.1,1027.9,8.3,11.2,0,1,0
"2013-07-14-Hobart",7.9,12.6,0,1,28,4,1,9,15,83,82,1022.1,1016.8,10.5,11.9,0,0,1
"2013-07-15-Hobart",7.9,14.4,1.8,2,31,1,3,13,13,92,79,1015.5,1014.8,9.5,13.6,1,0,1
"2013-07-16-Hobart",6.1,15.8,1.6,1,33,3,1,6,20,89,53,1019.9,1017.7,8.2,15.3,1,1,0
"2013-07-17-Hobart",7.6,16,0,2,43,2,16,9,13,80,63,1018,1017.1,9.6,15,0,1,0
"2013-07-18-Hobart",7.3,16.8,0,3,43,3,1,13,19,84,65,1016,1010,9.7,14.2,0,1,0
"2013-07-19-Hobart",9.7,18.3,0,1,80,1,1,31,41,52,46,993.7,990.6,16.8,16.1,0,1,0
"2013-07-20-Hobart",6.6,11.4,0,14,37,3,16,7,15,76,56,1001.9,1003.2,7.6,11.1,0,0,1
"2013-07-21-Hobart",7.5,10.9,7.8,16,65,11,11,33,30,90,92,1001.4,999.9,10.7,10.4,1,0,1
"2013-07-22-Hobart",8.6,11.2,43,14,48,16,15,22,13,80,67,1005.9,1007.3,9.5,10.1,1,1,0
"2013-07-23-Hobart",8.9,13.5,0.8,14,54,16,2,24,9,60,46,1020.3,1022.3,9.3,13.2,0,1,0
"2013-07-24-Hobart",4.7,14,0,5,31,12,5,6,13,68,51,1026.4,1024.2,8.8,13.2,0,1,0
"2013-07-25-Hobart",4.3,13.1,0,2,39,2,2,7,17,83,53,1023.3,1018.3,5.9,12.6,0,1,0
"2013-07-26-Hobart",5.9,16.2,0.2,2,48,1,2,19,20,73,57,1016.6,1017.7,10.3,13.8,0,1,0
"2013-07-27-Hobart",8.2,13.9,0,1,44,1,4,22,4,62,63,1022.1,1021.2,10.3,13.4,0,1,0
"2013-07-28-Hobart",9.1,15.5,0,3,54,1,3,19,9,63,51,1020,1015.4,11.1,15.3,0,1,0
"2013-07-29-Hobart",11.1,17.6,0,1,52,1,2,17,26,61,34,1010.6,1009.2,13.3,16.9,0,1,0
"2013-07-30-Hobart",7,14.1,0,12,39,1,2,22,19,62,45,1016.9,1018.3,9.1,12.2,0,1,0
"2013-07-31-Hobart",4.1,14.1,0,2,33,1,1,24,17,70,44,1024.2,1022.3,5.8,13.3,0,1,0
"2013-08-01-Hobart",3.6,14.2,0,1,46,1,3,30,22,75,49,1020.2,1016.4,5.8,13.2,0,1,0
"2013-08-02-Hobart",5.1,13.5,0,3,57,3,2,2,13,78,84,1005.4,997.8,6,10.7,0,0,1
"2013-08-03-Hobart",5.2,12.1,4.2,1,54,3,1,17,26,58,73,1001.5,993.6,6.7,9.9,1,1,0
"2013-08-04-Hobart",6.4,12.8,0.8,14,59,1,1,19,19,64,56,998.4,1002.4,9.6,9.9,0,1,0
"2013-08-05-Hobart",1.3,13,0,1,37,2,1,26,15,89,51,1006.5,1000.3,2.4,12.3,0,0,1
"2013-08-06-Hobart",2.4,13,1.8,12,69,1,15,24,22,61,45,993,995.2,10,10.8,1,1,0
"2013-08-07-Hobart",4.9,11.4,0.2,2,33,8,16,4,9,67,75,1006.8,1007.1,8.3,9.2,0,1,0
"2013-08-08-Hobart",1.5,11.3,0.6,1,30,1,6,19,13,78,51,1016.6,1014.8,4.3,9.8,0,0,1
"2013-08-09-Hobart",3.3,13.2,2.6,3,43,1,3,22,20,85,72,1004.6,997,6.5,11.6,1,0,1
"2013-08-10-Hobart",6,12.5,5.4,15,83,15,13,33,33,64,36,1001.2,1002.8,7.8,12.3,1,0,1
"2013-08-11-Hobart",7.1,17,5.4,2,56,1,1,2,20,71,46,1006.6,1001,10.6,16.5,1,1,0
"2013-08-12-Hobart",9.2,12.6,1,12,48,13,8,9,4,75,40,991,992.1,9.3,12.1,0,1,0
"2013-08-13-Hobart",5.1,13.7,0,2,96,3,2,26,56,58,45,999.5,991.1,7.2,13.2,0,0,1
"2013-08-14-Hobart",7.2,12.4,15,12,57,1,11,22,6,61,58,995.2,992.7,10.5,11.6,1,0,1
"2013-08-15-Hobart",5.4,15.1,10.8,12,59,1,12,20,22,56,50,1010,1010.4,9.4,14.4,1,1,0
"2013-08-16-Hobart",6.5,16.2,0,3,61,1,3,17,30,65,35,1010.7,1004.6,9.2,15.2,0,0,1
"2013-08-17-Hobart",8.3,14.5,2,2,50,2,2,20,24,73,38,997.1,999,9.1,13.6,1,0,1
"2013-08-18-Hobart",4.6,16,1.8,3,70,2,12,24,28,81,53,992.1,987.8,8.4,13.1,1,0,1
"2013-08-19-Hobart",5.6,12.4,2.8,15,93,2,16,28,15,58,63,988.8,995.7,9.1,10.3,1,1,0
"2013-08-20-Hobart",4,9.8,0.2,11,46,1,13,20,13,59,49,1006.1,1007.2,6.9,7.2,0,1,0
"2013-08-21-Hobart",-0.4,13.8,0,2,54,1,1,19,17,64,40,1009.9,1004.1,4.3,13.8,0,1,0
"2013-08-22-Hobart",4.2,13.2,0,1,52,1,2,24,20,75,44,997,994.6,7.4,11.6,0,1,0
"2013-08-23-Hobart",7.1,13.5,1,14,56,2,14,19,28,70,72,995.6,999.9,8.4,9.4,0,1,0
"2013-08-24-Hobart",7.9,16.6,0.6,2,52,3,2,13,26,55,47,1011.2,1011.8,13.4,14.3,0,1,0
"2013-08-25-Hobart",10.2,16.6,0,1,85,1,12,28,24,53,50,1009.4,1010.3,12.7,14.9,0,1,0
"2013-08-26-Hobart",9.1,16,0.6,2,56,1,2,24,30,56,41,1015.8,1013.6,12.2,15.2,0,1,0
"2013-08-27-Hobart",9.1,17.8,0,12,56,3,2,22,20,60,46,1015.4,1010.9,10.3,16,0,0,1
"2013-08-28-Hobart",5.6,10.9,4,10,35,14,8,11,15,44,44,1023.9,1022.5,9.5,10.7,1,1,0
"2013-08-29-Hobart",3.4,16.3,0,1,39,1,4,22,9,69,59,1018.5,1011,7.8,15.5,0,1,0
"2013-08-30-Hobart",7.8,19.7,0.2,2,56,1,2,11,22,72,52,1000.2,998.6,14.4,17.7,0,1,0
"2013-08-31-Hobart",10.1,19.1,0,1,50,1,1,31,17,57,32,1014.7,1014.9,13.3,18.5,0,1,0
"2013-09-01-Hobart",11.1,23.4,0,3,67,2,1,19,28,64,35,1017.8,1012.5,13.3,23.2,0,1,0
"2013-09-02-Hobart",9.5,20.5,0.8,1,46,1,1,22,20,46,27,1026.8,1026.7,15.2,20.2,0,1,0
"2013-09-03-Hobart",8.3,18.9,0,2,41,2,8,22,15,49,30,1033.5,1032.8,12.8,17.3,0,1,0
"2013-09-04-Hobart",9.7,20.9,0,1,48,3,1,30,20,54,41,1026.2,1020,12.2,20.4,0,1,0
"2013-09-05-Hobart",12.2,20.2,0,2,72,2,1,26,26,44,31,1016.9,1015.8,16.3,19.1,0,1,0
"2013-09-06-Hobart",12.7,18.3,0,2,70,2,12,28,26,48,35,1015.6,1014,15.1,17.6,0,0,1
"2013-09-07-Hobart",9.3,13.6,2,14,57,14,13,24,26,66,38,1014.1,1017.2,11.4,12.6,1,1,0
"2013-09-08-Hobart",7.4,14.8,0,2,69,2,2,33,22,51,42,1020.8,1019.5,11.1,14.7,0,1,0
"2013-09-09-Hobart",6.2,13.6,0.8,1,65,2,1,9,33,83,69,1008.7,997.9,7.3,13.1,0,0,1
"2013-09-10-Hobart",7.3,16,3.4,12,80,15,2,44,43,40,40,991.1,992,13.1,13.6,1,0,1
"2013-09-11-Hobart",4.4,10.1,2.8,13,70,13,15,15,24,46,40,1000.2,1003.4,6.4,8.5,1,1,0
"2013-09-12-Hobart",1.9,11.7,0.6,15,48,2,11,11,15,71,42,1019,1020.2,6.1,9.4,0,1,0
"2013-09-13-Hobart",0.6,10.6,0,9,28,3,9,9,15,64,47,1022.8,1020.4,6.7,9.8,0,1,0
"2013-09-14-Hobart",2.3,12.9,0,8,28,1,9,15,20,65,46,1020.5,1018.4,7.6,11.6,0,1,0
"2013-09-15-Hobart",3.2,16,0,2,30,1,9,17,19,62,53,1020.6,1017.1,8.3,13.8,0,1,0
"2013-09-16-Hobart",6,14.8,0,7,37,1,7,19,20,60,69,1017.5,1014.1,12.1,13,0,1,0
"2013-09-17-Hobart",10.1,14,0.2,4,35,3,5,15,24,73,75,1014.1,1010.7,12.5,12.6,0,0,1
"2013-09-18-Hobart",10.3,13.7,5.4,10,31,10,10,17,13,95,93,1001.4,996.2,11.9,13.4,1,0,1
"2013-09-19-Hobart",11.9,16.2,12.6,15,28,3,11,7,11,92,74,994.1,993.3,13.6,15.4,1,1,0
"2013-09-20-Hobart",10.9,17.8,0.4,11,50,2,14,17,20,54,41,1000.6,1002.1,12.9,15.9,0,1,0
"2013-09-21-Hobart",8.5,20.2,0,2,41,1,10,19,9,59,42,1009.8,1007.2,13.3,17.4,0,0,1
"2013-09-22-Hobart",10.2,13.9,2.4,16,46,11,10,17,19,90,77,1011.1,1012.3,10.3,10.4,1,1,0
"2013-09-23-Hobart",8,20.3,0.6,3,61,1,1,20,37,64,39,1008.8,1003.1,13.4,18.7,0,1,0
"2013-09-24-Hobart",12.6,22.1,0.4,12,57,1,2,19,24,57,32,995.2,995.4,18.5,21.3,0,1,0
"2013-09-25-Hobart",12.3,17.3,1,2,69,2,12,31,30,51,36,992.5,996.2,14.7,15.4,0,1,0
"2013-09-26-Hobart",7.3,12.3,0.8,14,59,5,16,13,22,70,81,995.2,993.7,10.3,8.6,0,0,1
"2013-09-27-Hobart",7.2,18.9,4.8,2,50,1,12,26,22,50,31,1010.9,1006.1,12,17.4,1,1,0
"2013-09-28-Hobart",5.8,13.4,0,11,41,1,16,22,15,61,59,999.2,998.7,10.5,12.3,0,1,0
"2013-09-29-Hobart",7.1,20.7,1,2,72,3,2,6,35,65,36,1006.4,1001.1,11.1,19.1,0,1,0
"2013-09-30-Hobart",11.1,22.6,0,2,81,2,2,35,24,40,27,995,994.1,20.4,19.5,0,0,1
"2013-10-01-Hobart",8.3,15,31.2,12,81,11,2,26,33,90,49,988.9,993,8.4,11.9,1,0,1
"2013-10-02-Hobart",7.2,13.7,3,2,81,1,1,37,35,57,61,987.1,984.2,13.7,12.8,1,0,1
"2013-10-03-Hobart",7,14,11.8,14,57,13,15,13,33,45,34,1010.3,1013.6,10.4,13,1,1,0
"2013-10-04-Hobart",9.1,20.4,0.4,2,57,1,2,26,20,55,27,1013.8,1009.5,12.9,19.9,0,1,0
"2013-10-05-Hobart",12.5,22.8,0,2,102,2,2,52,30,30,33,997,996,20.3,21.6,0,1,0
"2013-10-06-Hobart",7.7,14.3,0,14,44,13,10,20,22,41,47,1007.1,1006.4,11,12.2,0,1,0
"2013-10-07-Hobart",3.3,13.7,0,10,31,3,8,13,15,60,40,1013.6,1011.9,8.7,12.6,0,1,0
"2013-10-08-Hobart",5.4,19.9,0,2,54,1,12,13,19,66,38,1012.9,1010.3,10.5,18.7,0,1,0
"2013-10-09-Hobart",10.2,21.9,0.2,2,70,2,2,41,33,50,48,1001.7,996,17.8,20.3,0,0,1
"2013-10-10-Hobart",10.5,18.6,14.4,2,65,10,2,7,35,47,38,997.6,997.1,15,17.1,1,1,0
"2013-10-11-Hobart",8.3,17.2,0,12,80,12,2,33,26,69,74,999.8,999.1,10.8,15.2,0,1,0
"2013-10-12-Hobart",10.7,20,1,2,87,2,2,33,39,52,44,999.7,995.6,15.9,18.9,0,0,1
"2013-10-13-Hobart",8.5,14.2,9.2,13,78,1,14,24,39,55,80,994.9,996.2,11.4,5.8,1,0,1
"2013-10-14-Hobart",3.9,14.2,3.8,15,48,13,13,7,24,58,41,1009.7,1010,8.6,14.1,1,1,0
"2013-10-15-Hobart",8.4,17.3,0,2,67,1,2,26,24,55,56,1008.6,1005.4,12.7,15,0,1,0
"2013-10-16-Hobart",11.9,22.4,0,2,96,3,2,28,44,48,40,997.4,990,15.1,17.8,0,0,1
"2013-10-17-Hobart",7.7,15.1,13,12,87,2,12,30,31,60,35,990.4,995.1,9.9,13.5,1,1,0
"2013-10-18-Hobart",7,20.3,0.8,12,78,1,2,24,43,99,39,1010.4,1009.3,11.1,17.9,0,1,0
"2013-10-19-Hobart",11.1,26.7,0,2,80,2,2,31,35,26,16,1011.5,1011.1,20.3,25.4,0,1,0
"2013-10-20-Hobart",14.5,20.8,0,10,46,10,10,7,20,33,67,1007.4,1005.9,19.2,16,0,0,1
"2013-10-21-Hobart",8,15.2,4.4,8,35,4,4,6,6,81,48,1014.1,1013.9,10.7,14.4,1,1,0
"2013-10-22-Hobart",9,16.2,0,10,28,3,8,6,20,65,60,1018.1,1015,12.5,15.1,0,1,0
"2013-10-23-Hobart",10.6,16.7,0,11,39,10,5,7,11,74,51,1005.3,1001.6,12.4,15.9,0,0,1
"2013-10-24-Hobart",5.8,12.9,8.6,13,67,13,14,26,31,64,66,1003.4,1007.7,7.6,8.7,1,1,0
"2013-10-25-Hobart",5.8,16.6,0.8,12,93,2,12,26,39,44,40,1006.7,1005,12.9,15.8,0,1,0
"2013-10-26-Hobart",9.2,14,0,13,83,15,14,22,26,44,42,1011.8,1013.9,10.5,13.3,0,1,0
"2013-10-27-Hobart",8.1,18.2,0,14,56,14,16,31,22,46,34,1019.7,1019.6,12.1,16.4,0,1,0
"2013-10-28-Hobart",6.3,22.3,0,8,44,3,11,20,31,60,60,1017,1011.6,12.5,15.7,0,0,1
"2013-10-29-Hobart",7.6,19,4,1,46,7,16,11,17,57,41,1013.4,1012.9,12.5,16.4,1,1,0
"2013-10-30-Hobart",10.6,17.9,0,1,63,1,2,19,33,52,49,1013.9,1013,13.7,14.8,0,1,0
"2013-10-31-Hobart",9.2,17.7,0,12,39,2,12,11,6,46,35,1020,1018.9,12.2,16.9,0,1,0
"2013-11-01-Hobart",10.3,18,0,1,35,1,9,17,17,58,56,1019.1,1016.7,14.5,17,0,1,0
"2013-11-02-Hobart",11.9,17.8,0,8,46,4,8,9,17,69,48,1013.6,1009.8,13.7,17,0,1,0
"2013-11-03-Hobart",10.4,13.1,0,16,80,1,14,9,28,50,54,1004.7,1009.7,11.3,11.9,0,0,1
"2013-11-04-Hobart",5.6,17.3,9.2,16,52,16,16,22,20,49,40,1024,1024.5,10.9,16.6,1,1,0
"2013-11-05-Hobart",5.6,17,0,8,30,1,8,9,19,56,52,1026.9,1023.7,12.5,15.6,0,1,0
"2013-11-06-Hobart",10,29.5,0,3,41,1,12,26,11,42,17,1016,1009,17,28.4,0,1,0
"2013-11-07-Hobart",12.3,12.3,0.6,8,46,9,10,15,22,87,91,1012.2,1015.7,12.3,10.2,0,0,1
"2013-11-08-Hobart",8.8,10.6,5.6,16,44,10,8,13,17,64,87,1017.4,1013.9,10.3,9.7,1,0,1
"2013-11-09-Hobart",7,13.7,18.2,16,48,16,16,13,24,74,54,1011.6,1014.2,10,12.4,1,1,0
"2013-11-10-Hobart",5.7,15.3,0.8,8,35,4,10,9,22,58,74,1022.9,1024.9,12.7,11.4,0,1,0
"2013-11-11-Hobart",8.4,13.9,0.8,11,30,9,8,13,20,60,60,1031.9,1031.1,11.6,13.2,0,1,0
"2013-11-12-Hobart",9.7,14.3,0,9,33,8,9,13,17,71,73,1028.5,1025.1,12.1,12.8,0,0,1
"2013-11-13-Hobart",10.5,16.1,13.8,10,48,11,7,28,13,96,80,1012.1,1007.4,12.2,15.2,1,0,1
"2013-11-14-Hobart",11.9,16.5,8,11,52,11,11,20,26,86,72,1009.8,1011,12.8,14.8,1,1,0
"2013-11-15-Hobart",9.7,17.1,1,14,43,14,8,30,22,47,55,1017.9,1018.2,13.6,15.5,0,1,0
"2013-11-16-Hobart",7.9,18.5,0.2,11,35,5,8,11,20,59,51,1021.1,1018.2,13.8,18.1,0,1,0
"2013-11-17-Hobart",9.6,19.3,0,10,33,11,11,11,17,63,49,1019,1017,15.4,18.6,0,1,0
"2013-11-18-Hobart",13.3,24.7,0,5,31,7,4,9,17,72,31,1016.6,1010.4,15.8,24.2,0,1,0
"2013-11-19-Hobart",13.1,22.3,0,2,57,1,8,22,17,42,82,1006.1,1007.4,17.8,15.4,0,0,1
"2013-11-20-Hobart",8.7,13.1,3,11,35,16,8,11,15,51,55,1015.7,1016.4,12,12.7,1,1,0
"2013-11-21-Hobart",9.6,15.4,0.2,6,31,16,6,7,13,72,89,1017.9,1016.8,11.7,10.6,0,0,1
"2013-11-22-Hobart",9.2,19.9,8.8,16,37,1,9,13,22,72,75,1009.9,1007.5,14.7,18.1,1,0,1
"2013-11-23-Hobart",12.6,13.9,2.2,11,57,11,16,22,37,92,82,1007.5,1007.9,12.8,12.6,1,0,1
"2013-11-24-Hobart",9,13.3,6.6,11,72,11,10,39,31,64,61,1013.5,1016.5,10.5,12.2,1,0,1
"2013-11-25-Hobart",9.1,15.4,4.4,16,28,8,8,11,15,80,59,1020.1,1018.9,11.9,14.6,1,1,0
"2013-11-26-Hobart",6.1,18.4,0,8,30,1,8,15,19,64,57,1018.6,1016.1,13.7,17.1,0,1,0
"2013-11-27-Hobart",11.6,19.7,0,8,33,2,8,9,19,73,55,1016.1,1013.6,14.3,19.4,0,0,1
"2013-11-28-Hobart",13,15.6,4.8,11,57,14,11,9,35,92,91,1002.8,1000.4,14.1,11.7,1,0,1
"2013-11-29-Hobart",8.5,16.4,5.8,13,50,14,14,24,20,53,48,1009.7,1010.5,12.6,15.2,1,1,0
"2013-11-30-Hobart",9.5,17.3,0,14,41,14,8,15,22,56,56,1019.8,1020.5,11.9,16.1,0,1,0
"2013-12-01-Hobart",8.7,25.5,0,1,50,3,4,19,24,62,37,1022.7,1018.2,15.4,24.1,0,1,0
